taxa,PC1,PC2,PC3
N1322,-17.4525032748213,49.5112659361414,0.787067510070664
N1323,-0.343436536052039,43.7642785659699,-6.26976258023726
N1324,-36.6295721865906,43.7465262222139,10.2454769014595
N1325,-29.5213175374258,42.244709580318,4.02156342790515
N1326,-28.8807893304137,41.6075774191378,-6.38995226653906
N1327,-37.1172654986985,40.4225469690171,21.0975786016423
N1328,102.22040896119,70.8045242672125,-25.9247693497611
N1329,100.745897761932,70.4542479625289,-25.5742492759724
N1330,-15.3711533403176,44.4802570709505,11.3426362067314
N1331,-5.91499288093918,46.9248448395006,-12.7863535139132
N1332,-22.5594577972205,48.2092024790635,16.9759344525303
N1333,-35.9536844115671,25.7034227410102,-15.9583516112656
N1334,-32.6397190704888,43.3798289654813,18.7027186878384
N1335,-33.6564046421337,33.8508926837647,-7.78812788793582
N1336,22.1800915753769,17.7150381543629,30.3944161656669
N1337,24.7529732780003,16.4773467919938,31.4850803028444
N1338,-63.975465379741,31.901162599351,38.3147569247887
N1339,-55.2502027017413,38.4434955962141,40.4652518655881
N1340,16.0407372502513,37.8290061057376,20.6647118472874
N1341,-47.0478751261095,26.2191359526275,17.7478572994544
N1342,16.0682100924366,37.7610481398583,20.8064389492088
N1343,16.0676562142133,37.7402708598309,20.7016082438013
N1344,-54.1977580562058,17.8466667632199,56.9248559398621
N1345,-74.1316320855641,32.4027552515959,35.5714024168349
N1346,-36.1443287893894,42.8864758582319,45.4884477937633
N1347,-50.4804599988604,22.805948330461,29.4087158491016
N1348,-143.177298489503,6.76538504702182,42.2550283927735
N1349,-119.598166033392,24.0304561538547,32.1086882992223
N1350,-86.2121320559117,32.18493417974,26.648998284943
N1351,-74.3797609152822,31.9819354883948,42.0046693861124
N1352,-149.060548862735,-9.00913721305046,3.48974813783906
N1353,-58.4680789804337,32.1203319671476,42.5733776495314
N1354,-14.8096068382099,36.5196801079492,34.2365565791256
N1355,-56.5171283481175,29.787839607505,42.6379679164432
N1356,4.59887765885644,31.0123362432468,25.3904071737016
N1357,-50.3224846462955,32.4531297064447,25.7090881875636
N1358,20.7857012114447,20.6919833618633,28.6656028931224
N1359,-62.18132072521,26.6542549439426,12.3471502224963
N1360,-50.2963939407708,32.3045673250689,45.1192857393611
N1361,-24.0545728754288,42.4165629697067,30.5502846781106
N1362,-25.8187714659296,42.2168225248123,31.2378525268942
N1363,-70.1018642092637,23.4907496968474,39.1417732695968
N1364,-38.119586513945,32.7245882444387,48.2233587675494
N1365,-45.4711874676973,35.4980623667645,43.7549476925614
N1366,-64.455004961788,33.1381725356932,35.6455792282787
N1367,-77.3596403045903,30.3706230966816,21.484159604187
N1368,16.8472948178485,43.0596729920936,21.8454023448928
N1369,-52.0933447288488,43.3526130848089,50.4993714549302
N1370,-32.9683184170245,26.935079637725,29.4222371266902
N1371,-62.9503244139673,31.7691924265581,42.5268207385356
N1372,-31.3563705326178,34.195112830099,36.344664891006
N1373,24.4703745420083,24.9477062418177,24.7568960070704
N1374,-76.7750255673242,32.3278905900407,50.4317476783487
N1375,21.5183297590967,32.4109790324284,25.34952422766
N1376,-72.5305737616877,27.9596100558954,18.8033744813502
N1377,-73.0696546863493,30.8802630160779,21.7177178536813
N1378,-69.6937220677888,31.4500945788107,23.3451138659589
N1379,25.1290814728693,16.5393434828716,30.6613386241343
N1380,-70.5951328121362,37.7625535487591,31.7567118615569
N1381,-39.891776582521,34.7284113432424,35.4501806870947
N1382,-168.602780537951,4.18382386126844,38.8870459538974
N1383,-69.1754369642382,26.1599241616657,36.199186590459
N1384,-68.1101028375957,26.2542069169861,36.0107453147143
N1385,-83.3948911874729,33.7116596795902,33.9605289422959
N1386,-32.0124171895799,41.6869900270414,30.3603498446953
N1387,-69.8430383932839,25.3705384506157,31.2574652208497
N1388,-68.8925423724506,27.0619688239807,31.4571204608961
N1389,-29.182454454272,35.2766196232347,27.3306952014368
N1390,2.35620848692305,22.2478739080052,5.83818572914579
N1391,-164.308394525529,4.6731248784992,39.4005296612249
N1392,-61.7820330342041,18.1552210620724,36.1316319185295
N1393,-36.3301423892566,3.88519220166668,29.3346252644287
N1394,-24.484822356725,12.4386846821988,11.3011786999667
N1395,-126.38555311132,8.55538265293648,30.6717814979967
N1396,-121.844019896939,11.0813188395838,31.4291041250504
N1397,-15.2643412316224,12.0647277904974,-2.05394507565931
N1398,-153.984179892185,4.42197317535899,40.8113648808515
N1399,-119.505287642278,13.5473396344373,39.4960321791548
N1400,-127.059287874652,7.69020128108645,40.7502401491936
N1401,-114.303990612524,7.73868522746579,31.0367350069081
N1402,-165.540217855553,1.97762021027545,36.0894343985377
N1403,-116.727443183837,7.62122623191952,33.8323049616133
N1404,-123.415075992494,9.6942410863811,31.3238192651711
N1405,-12.9989342615816,14.3506646755011,15.7300309775459
N1406,-116.559405820638,3.04696144600991,33.3884422579601
N1407,-124.672665427418,10.7320809265658,37.7911856066797
N1408,-167.923114144102,3.35744683214438,36.9261388089413
N1409,-168.452731701954,4.89836660418413,38.6127223789878
N1410,-152.521902199711,5.09446444984944,39.2393312948985
N1411,-121.189960475876,7.78175865596168,20.6311651284896
N1412,-125.243856504226,6.95760239504464,37.4925799668269
N1413,-131.027324168312,14.1195033820986,43.7877515426621
N1414,-148.12516264475,8.11403383032227,36.931941917605
N1415,-138.048997196505,-1.5638384703871,28.7767280242535
N1416,-34.4613992519469,23.651904664109,18.1699069292966
N1417,-144.379881368791,6.87137678409072,31.7619781081573
N1418,-132.24577198186,5.77636156609638,34.7814779526096
N1419,-154.969423322372,4.84029295497829,29.467279287662
N1420,-127.961283510834,6.34495893223366,41.2750532194598
N1421,-154.775987166612,4.67211444244863,38.505997131163
N1422,-156.406578471762,7.30871959356965,44.572729604004
N1423,-108.239237441591,21.8999637713894,37.3086006977078
N1424,-91.7146021576187,13.9316316240489,50.3784374033104
N1425,-164.652101475258,1.4767847830383,38.3817705316898
N1426,-122.257600813246,6.63620869570317,36.7855339188059
N1427,-168.74694868212,6.96136988138797,39.4728215958426
N1428,-142.224664461487,1.63086277747597,32.032873303389
N1429,-161.485043279586,4.19008462816799,44.1111055139949
N1430,-164.180492495049,1.71697714829987,29.9809284958312
N1431,-165.377338570547,5.88880626654189,38.3016359001574
N1432,-129.034018581066,8.11868502280685,40.2730667259291
N1433,-51.2716761222706,4.05710018598268,26.4450769217704
N1434,-56.6036543173011,10.894623340875,26.9902045519813
N1435,-72.577355307746,1.21032004693217,34.1661368729846
N1436,-161.597647153042,5.08505653129365,38.040551313814
N1437,-155.437556953571,7.71445740017659,42.4525059734685
N1438,-140.404344175793,7.14393300581516,35.4157741567766
N1439,-157.063658049643,5.585031347788,31.1029385406621
N1440,-128.558640130245,6.56058100765902,33.833626734916
N1441,-159.359932958451,4.35858535181456,41.1160187646597
N1442,-162.251586531803,3.67611719539127,42.3709995404984
N1443,-163.48056461258,5.57218558334025,41.7417018186395
N1444,-93.5960782561487,4.76015581088069,42.6290003198976
N1445,-169.009199684442,5.06112636573062,38.2844911871312
N1446,-12.5940921939983,36.4521104865134,-2.25265323007967
N1447,-12.6119099686463,36.6093745787513,-2.30233500695773
N1448,-142.742148027117,-0.447917590389848,22.5532798092495
N1449,-157.410459129215,0.830798948571539,30.6555049896709
N1450,-23.6696558532291,26.6649923741426,-3.80142384317141
N1451,-23.6619744467239,26.2333601546172,-3.48570969340912
N1452,-162.46740690369,-0.203632385088485,29.925712511974
N1453,-64.1285404739985,4.06295547787121,17.4245429543664
N1454,-123.320112551104,-7.30748136803332,8.41829132514817
N1455,-55.705327803585,-3.3353608348212,26.5682109391135
N1456,-162.507595599118,-1.11895105847597,27.4790278896534
N1457,-148.523015810224,-2.58404440765276,22.1262607367437
N1458,-118.556632860615,0.417618052988634,0.932292213314446
N1459,-116.810602761539,3.03685576649145,0.13976713292208
N1460,-129.047028580203,17.62030905429,32.9503236146733
N1461,-133.173931305303,4.81569309391094,24.8117349056418
N1462,-167.596706551958,1.62990520533464,33.7588899812696
N1463,-157.331326900161,-4.08449176653651,20.2349469626781
N1464,-158.19027058579,-0.814698680880913,26.9150210458746
N1465,-138.469541640391,4.80164104260916,26.208127524364
N1466,-118.698877306945,6.28029379703971,24.5812525306811
N1467,-156.386953246336,0.888871612935626,29.6970600696417
N1468,-169.389784271619,3.13417928455528,33.9323375426279
N1469,-163.962649151221,1.69181237496218,32.8462945992208
N1470,-68.7122601513197,-6.01915584477562,23.8542518003454
N1471,-126.461354083658,-1.37127576957738,28.2024221100599
N1472,-44.7956189398793,32.3595271708444,12.4776767703224
N1473,-17.0929908943561,18.8849919075881,6.1090324690039
N1474,-160.804327750149,1.59171442004511,29.3707651370339
N1475,-162.657009449562,3.05896302867538,34.1499148830448
N1476,-134.944089762681,0.506647995889551,29.7217607361954
N1477,-20.0366351484533,13.9330833320109,9.01844935054603
N1478,-166.726685765037,3.06261803168529,33.98451643792
N1479,-66.551005741733,23.9846630163009,-4.94056730247968
N1480,-23.6756306680411,5.28081831872734,17.8272070525616
N1481,-33.5716543391326,9.91575466299943,18.0203611938436
N1482,-160.101633596739,1.24467870995348,30.1771694203971
N1483,-162.498166116142,-0.993573165264419,30.8374047627031
N1484,-90.3550574184603,6.55976971347152,13.8878114834874
N1485,-90.31342254019,10.6721548280267,19.7475141256878
N1486,-72.4242317553432,22.4693184159316,-2.73850767758934
N1487,-96.6082229000759,13.722352945514,8.67088480394836
N1488,-162.091874358761,-0.767374389685618,25.4778640945641
N1489,-163.879417483024,0.908186375798413,33.3834749158611
N1490,-165.653801595349,2.19701539425412,31.0101063338654
N1491,-165.229545357117,-0.38304262947403,31.8022994184113
N1492,-165.717629408959,1.83406126501871,28.6556012153102
N1493,-166.479485270931,3.47061138738841,34.1775082284185
N1494,-161.55848112186,1.15779101940573,33.3066870258043
N1495,-163.083730122064,-0.51725461682847,30.1502296851984
N1496,-161.727309434523,-9.71427760694674,-0.541464404782828
N1497,-162.993505868651,0.974319596695754,28.6904608123549
N1498,-156.1605829711,-2.87664501733861,17.0559347920086
N1499,-82.3716819419659,18.5470344360223,12.8929039111506
N1500,-163.669252963599,-2.7782560739177,22.5283068288947
N1501,-161.630050484738,0.506325378698027,31.6827349112634
N1502,-163.105935929677,0.175059718170675,29.6535716746125
N1503,-117.527064786432,-14.1861757709149,-8.92270331054961
N1504,-162.689492627258,0.5047036130835,30.5053040046859
N1505,127.883044002017,-23.1534854240516,7.21686616269316
N1506,119.989475549296,77.3714173255321,-32.4538041478321
N1507,121.16122629083,77.9237798484905,-32.5329869533518
N1508,88.8581366620678,0.357718604168938,-5.33968410104621
N1509,-55.9533531346308,10.6803729701241,-23.8608445472322
N1510,77.4810255669348,66.4195278987565,-17.3935236935611
N1511,45.4549065574606,48.5454106892251,-3.37642393916774
N1512,36.0046099089974,24.4442769883954,21.442176103502
N1513,39.9059361049716,30.6795960181568,4.15208828056016
N1514,59.7018203377588,56.6639609094173,-27.0637911376712
N1515,65.0374274787494,69.142960625718,-9.5365981813146
N1516,71.0165971380292,49.9153677556545,-20.230614324257
N1517,58.6315058357633,59.7408846946337,-25.9920140924201
N1518,33.6340507004607,20.3021536102001,28.4604483736007
N1519,59.1502703260677,56.2445511506503,-25.0461900922551
N1520,64.3389551263526,55.8912240521381,-23.142259281774
N1521,15.0733596297033,12.0904764086539,-13.1827836502879
N1522,1.39684095868504,42.1840632362652,-3.18899209721971
N1523,-8.01383581384141,53.6977133951042,10.8809362699004
N1524,129.199434534351,-23.7044297464552,6.39231073845153
N1525,129.738530189055,-24.0251304333655,6.47787993255346
N1526,129.210819430498,-23.7003953174852,6.38123125978325
N1527,66.4223584237804,48.4571156395511,-33.0805493891228
N1528,44.5198039373321,60.33338075717,-12.0183170963259
N1529,-4.05229947674722,42.0142906028527,-12.5342215652899
N1530,71.9172774550995,22.5315458308868,-16.1761356006611
N1531,116.061296028238,21.5538863229157,-9.44734919824169
N1532,55.9325840656101,35.3681174076594,-18.307845724748
N1533,56.4872122869168,37.007265725291,-18.336430644263
N1534,51.1336157496832,36.1874985837849,-19.8984595883414
N1535,128.645842392567,-23.5487569836403,6.16056575368463
N1536,-26.4738574172687,32.2092254656978,-3.95400658656835
N1537,77.3274300576798,41.0727856066841,-20.4303592555074
N1538,15.5474646662603,25.5730394168664,36.338864271868
N1539,-38.538791343959,33.0147215426055,31.0154505321846
N1540,45.1621639130739,31.3988020481058,10.1712031690061
N1541,129.900854964978,-24.0463497452476,6.45942705843706
N1542,62.0386375587474,40.4354929369836,-9.41018506058983
N1543,115.949090798313,17.5998359175326,-7.58339944448521
N1544,19.0655331081794,29.7877275668484,34.7705020224424
N1545,35.3520513506731,22.942888127709,6.04140654692202
N1547,81.9964049608215,76.0558068509207,-14.2306548733878
N1548,129.960631560465,-24.0492923810414,6.50233234247477
N1549,37.923364161526,53.6599921697245,-23.7333969829292
N1550,32.0657613203239,70.215878821266,-4.13844790631677
N1551,51.4798420856475,13.3386577209805,-1.20391268742633
N1552,129.420619249647,-23.8130722448568,6.50843860277923
N1553,129.954193935315,-24.0644246253087,6.40117488125049
N1554,-27.8246053338624,31.4875005179175,2.27256004478014
N1555,77.8485131464126,55.9105845770859,-18.4221155932519
N1556,-102.287532313825,9.47928376864878,30.5906288473773
N1557,129.682353208441,-24.0006393526457,6.48738073759463
N1612,-122.488770707963,-5.66452973516241,64.8670240688612
N1613,-159.664703647879,2.54891228745992,49.0177809199762
N1614,-132.321660743607,-7.67731008098143,53.1608225901836
N1615,-130.570923616434,0.00932539566652541,52.5008263267644
N1616,-174.2905298755,4.93564007284362,35.1917890752796
N1617,-133.81233212422,2.47106583574279,56.3136182756222
N1618,-141.365292437583,4.45461397233201,55.7548687043428
N1619,-133.450470996466,-0.0204251159494725,57.3928167632024
N1620,-139.75415477159,5.4017577353319,55.9478762055481
N1621,-127.63136880267,1.59371242319017,50.5654961200763
N1622,-137.929568691352,-0.335518747674459,52.139166903874
N1623,-141.96765084948,6.33048072447855,48.4988569064212
N1624,-149.751804840569,8.000432243839,55.2372775195214
N1625,-132.261467413708,4.79297089693756,61.5433468831666
N1626,-124.38771208289,2.91645426000477,73.8291149925778
N1627,-150.433134030017,8.55840343920386,49.4538928053732
N1628,-137.68555349949,3.78383399432507,56.7086988577991
N1629,-92.253173998878,3.72462252535944,51.4389450651741
N1630,-120.434249876995,-0.569349916415119,58.0153691960267
N1631,-148.071141118471,8.01593828271262,52.1704810098762
N1632,-139.02886402155,2.04644942758134,43.8793517686362
N1633,-135.54157244708,-0.840241624133082,55.5336029928899
N1634,-117.390674751732,1.65234733928398,73.6412123474227
N1635,-117.376032877903,-2.52420471252917,66.8018688455966
N1636,-152.229765693251,11.5061311240866,52.7335823239389
N1637,-139.356942773384,0.239644772948996,43.0171863282559
N1638,-140.361025755483,1.80121629453843,51.9284913233009
N1639,-141.819028149703,3.70539874103279,44.7924857621272
N1640,-130.55971329899,-2.38595355029911,54.5953425075121
N1641,-151.818925360114,7.57656548100625,51.224444442098
N1642,-136.019842918736,4.42537509837425,54.3629270586876
N1643,-132.943104841714,3.71501316957605,49.9439338250989
N1644,-133.896059082858,1.50974748615699,52.2757361818053
N1645,-140.043571633313,6.65572699325104,55.9712735164587
N1646,-95.399131187766,1.59625375556165,45.8812247566001
N1647,-127.145336702104,6.88680149635926,64.055431369603
N1648,-44.8146205779755,22.2053712945954,4.33972441982212
N1649,-46.7483979206243,23.3912897914064,6.57109887895727
N1650,-99.340814334675,6.83922839369238,40.7646855646316
N1651,-82.4405592448191,-0.93951923666654,37.1623171146233
N1652,-10.6226982114338,2.14705950311033,4.17783895973883
N1653,-10.4987123742905,2.13072985468062,4.06368920817479
N1654,8.09845360313237,32.9488554701677,4.21515547895791
N1655,-137.513776039205,6.98194426262589,47.9622501140701
N1656,3.08616280697232,16.7841271716153,15.0550218949425
N1657,-116.766494735225,0.694448233224399,72.8115048456988
N1658,8.3748322236139,33.1615830497784,3.87441647711368
N1659,-22.0158533875263,34.7291772709357,3.03503172164302
N1660,-127.941214259053,5.85210939745941,63.9551470354982
N1661,6.55189058614083,41.2050613207157,2.7526822004162
N1662,-136.285786313156,0.635709758528208,57.638434716377
N1663,-123.920025897645,-5.65376018949604,61.2090184579075
N1664,5.07025771206345,13.7303965269094,15.2707478335399
N1665,-32.3564131043572,17.0300861126956,35.0474753512073
N1666,18.4864448819744,28.0873052757876,-11.3460688839181
N1667,-94.3285091928021,15.5113975038008,44.1845288605613
N1668,30.8660910404542,19.7936716700657,8.4588907530579
